QSO                        RA        DEC       zem         Ref                 INSTR  SPEC_FILE
            PG1634+706  248.62025   70.52569  1.33400     1983ApJ...269..352S  STIS  PG1634+706_E230M_F.fits
            PG1634+706  248.62025   70.52569  1.33400     1983ApJ...269..352S  STIS  PG1634+706_E230Mhi_F.fits
            PG1634+706  248.62025   70.52569  1.33400     1983ApJ...269..352S  STIS  PG1634+706_G230M_E.fits
            PG1634+706  248.62025   70.52569  1.33400     1983ApJ...269..352S  STIS  PG1634+706_E230Mlo_E.fits
            PG1634+706  248.62025   70.52569  1.33400     1983ApJ...269..352S  STIS  PG1634+706_E230M_E.fits
            PG1634+706  248.62025   70.52569  1.33400     1983ApJ...269..352S  STIS  PG1634+706_E230Mhi_E.fits
            PG1634+706  248.62025   70.52569  1.33400     1983ApJ...269..352S  STIS  PG1634+706_G230M_c.fits
            PG1634+706  248.62025   70.52569  1.33400     1983ApJ...269..352S  STIS  PG1634+706_E230Mlo_c.fits
            PG1634+706  248.62025   70.52569  1.33400     1983ApJ...269..352S  STIS  PG1634+706_E230M_c.fits
            PG1634+706  248.62025   70.52569  1.33400     1983ApJ...269..352S  STIS  PG1634+706_E230Mhi_c.fits

           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  FUSE  HS1700+6416lif1a.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  FUSE  HS1700+6416sic1b.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  FUSE  HS1700+6416lif2a.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  FUSE  HS1700+6416lif1b.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  FUSE  HS1700+6416sic2a.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  FUSE  HS1700+6416sic1a.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  FUSE  HS1700+6416lif2b.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  FUSE  HS1700+6416lif1a_c.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  GHRS  HS1700+6416_GHRS_G140L_1393_F.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  GHRS  HS1700+6416_GHRS_G140L_1102_F.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  GHRS  HS1700+6416_GHRS_G140L_1102_1688_F.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  GHRS  HS1700+6416_GHRS_G140L_1152_F.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  GHRS  HS1700+6416_GHRS_G140L_F.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  GHRS  HS1700+6416_GHRS_G140L_1393_c.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  GHRS  HS1700+6416_GHRS_G140L_1102_c.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  GHRS  HS1700+6416_GHRS_G140L_1102_1688_c.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  GHRS  HS1700+6416_GHRS_G140L_1152_c.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  GHRS  HS1700+6416_GHRS_G140L_c.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  STIS  HS1700+641_G230L_F.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  STIS  HS1700+641_G140L_F.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  STIS  HS1700+641_E140M_F.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  STIS  HS1700+641_G230L_E.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  STIS  HS1700+641_G140L_E.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  STIS  HS1700+641_E140M_E.fits
           HS1700+6416  255.25254   64.20276  2.73574     2001SDSSe.1...0000:  STIS  HS1700+641_E140M_c.fits

                 3C351  256.17321   60.74128  0.37194     2001SDSSe.1...0000:  FUSE  3C351lif1b.fits
                 3C351  256.17321   60.74128  0.37194     2001SDSSe.1...0000:  FUSE  3C351sic1a.fits
                 3C351  256.17321   60.74128  0.37194     2001SDSSe.1...0000:  FUSE  3C351lif2b.fits
                 3C351  256.17321   60.74128  0.37194     2001SDSSe.1...0000:  FUSE  3C351lif1a.fits
                 3C351  256.17321   60.74128  0.37194     2001SDSSe.1...0000:  FUSE  3C351sic1b.fits
                 3C351  256.17321   60.74128  0.37194     2001SDSSe.1...0000:  FUSE  3C351lif2a.fits
                 3C351  256.17321   60.74128  0.37194     2001SDSSe.1...0000:  FUSE  3C351lif1b_c.fits
                 3C351  256.17321   60.74128  0.37194     2001SDSSe.1...0000:  FUSE  3C351sic1a_c.fits
                 3C351  256.17321   60.74128  0.37194     2001SDSSe.1...0000:  FUSE  3C351lif2b_c.fits
                 3C351  256.17321   60.74128  0.37194     2001SDSSe.1...0000:  FUSE  3C351lif1a_c.fits
                 3C351  256.17321   60.74128  0.37194     2001SDSSe.1...0000:  FUSE  3C351sic1b_c.fits
                 3C351  256.17321   60.74128  0.37194     2001SDSSe.1...0000:  FUSE  3C351lif2a_c.fits
                 3C351  256.17321   60.74128  0.37194     2001SDSSe.1...0000:  STIS  3C351_STIS_G230L_F.fits
                 3C351  256.17321   60.74128  0.37194     2001SDSSe.1...0000:  STIS  3C351_STIS_E140M_F.fits
                 3C351  256.17321   60.74128  0.37194     2001SDSSe.1...0000:  STIS  3C351_STIS_G230L_E.fits
                 3C351  256.17321   60.74128  0.37194     2001SDSSe.1...0000:  STIS  3C351_STIS_E140M_E.fits
                 3C351  256.17321   60.74128  0.37194     2001SDSSe.1...0000:  STIS  3C351_STIS_E140M_c.fits

            PG1718+481  259.90933   48.07010  1.08400     1983ApJ...269..352S  FUSE  PG1718+481lif2a.fits
            PG1718+481  259.90933   48.07010  1.08400     1983ApJ...269..352S  FUSE  PG1718+481sic1b.fits
            PG1718+481  259.90933   48.07010  1.08400     1983ApJ...269..352S  FUSE  PG1718+481lif1a.fits
            PG1718+481  259.90933   48.07010  1.08400     1983ApJ...269..352S  FUSE  PG1718+481lif2b.fits
            PG1718+481  259.90933   48.07010  1.08400     1983ApJ...269..352S  FUSE  PG1718+481sic1a.fits
            PG1718+481  259.90933   48.07010  1.08400     1983ApJ...269..352S  FUSE  PG1718+481lif1b.fits
            PG1718+481  259.90933   48.07010  1.08400     1983ApJ...269..352S  GHRS  PG1718+481_GHRS_G270M_F.fits
            PG1718+481  259.90933   48.07010  1.08400     1983ApJ...269..352S  GHRS  PG1718+481_GHRS_G270M_2049_F.fits
            PG1718+481  259.90933   48.07010  1.08400     1983ApJ...269..352S  GHRS  PG1718+481_GHRS_G270M_c.fits
            PG1718+481  259.90933   48.07010  1.08400     1983ApJ...269..352S  GHRS  PG1718+481_GHRS_G270M_2049_c.fits
            PG1718+481  259.90933   48.07010  1.08400     1983ApJ...269..352S  STIS  PG1718+481_G230MB_F.fits
            PG1718+481  259.90933   48.07010  1.08400     1983ApJ...269..352S  STIS  PG1718+481_G140M_F.fits
            PG1718+481  259.90933   48.07010  1.08400     1983ApJ...269..352S  STIS  PG1718+481_E230M_F.fits
            PG1718+481  259.90933   48.07010  1.08400     1983ApJ...269..352S  STIS  PG1718+481_G230L_F.fits
            PG1718+481  259.90933   48.07010  1.08400     1983ApJ...269..352S  STIS  PG1718+481_G230MB_E.fits
            PG1718+481  259.90933   48.07010  1.08400     1983ApJ...269..352S  STIS  PG1718+481_G140M_E.fits
            PG1718+481  259.90933   48.07010  1.08400     1983ApJ...269..352S  STIS  PG1718+481_E230M_E.fits
            PG1718+481  259.90933   48.07010  1.08400     1983ApJ...269..352S  STIS  PG1718+481_G230L_E.fits
            PG1718+481  259.90933   48.07010  1.08400     1983ApJ...269..352S  STIS  PG1718+481_G230MB_c.fits
            PG1718+481  259.90933   48.07010  1.08400     1983ApJ...269..352S  STIS  PG1718+481_G140M_c.fits
            PG1718+481  259.90933   48.07010  1.08400     1983ApJ...269..352S  STIS  PG1718+481_E230M_c.fits

             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  FUSE  H1821+643sic2a.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  FUSE  H1821+643lif1b.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  FUSE  H1821+643lif2b.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  FUSE  H1821+643sic1a.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  FUSE  H1821+643sic2b.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  FUSE  H1821+643lif1a.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  FUSE  H1821+643lif2a.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  FUSE  H1821+643sic1b.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  FUSE  H1821+643sic2a_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  FUSE  H1821+643lif1b_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  FUSE  H1821+643lif2b_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  FUSE  H1821+643sic1a_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  FUSE  H1821+643sic2b_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  FUSE  H1821+643lif1a_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  FUSE  H1821+643lif2a_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  FUSE  H1821+643sic1b_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  GHRS  H1821+643_GHRS_G270M_2776_F.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  GHRS  H1821+643_GHRS_G270M_F.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  GHRS  H1821+643_GHRS_G160M_1525_F.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  GHRS  H1821+643_GHRS_G160M_1497_1560_F.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  GHRS  H1821+643_GHRS_G160M_F.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  GHRS  H1821+643_GHRS_G160M_1521_F.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  GHRS  H1821+643_GHRS_G160M_1497_F.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  GHRS  H1821+643_GHRS_G160M_1232_F.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  GHRS  H1821+643_GHRS_G140L_F.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  GHRS  H1821+643_GHRS_G140L_1241_F.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  GHRS  H1821+643_GHRS_G270M_2776_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  GHRS  H1821+643_GHRS_G270M_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  GHRS  H1821+643_GHRS_G160M_1525_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  GHRS  H1821+643_GHRS_G160M_1497_1560_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  GHRS  H1821+643_GHRS_G160M_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  GHRS  H1821+643_GHRS_G160M_1521_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  GHRS  H1821+643_GHRS_G160M_1497_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  GHRS  H1821+643_GHRS_G160M_1232_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  GHRS  H1821+643_GHRS_G140L_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  GHRS  H1821+643_GHRS_G140L_1241_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  STIS  H1821+643__E140M_F.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  STIS  H1821+643__G230M1933_F.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  STIS  H1821+643__G230Mmisc_F.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  STIS  H1821+643__G230M.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  STIS  H1821+643__G230M1687_F.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  STIS  H1821+643__G140M_F.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  STIS  H1821+643__E140M_E.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  STIS  H1821+643__G230M1933_E.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  STIS  H1821+643__G230Mmisc_E.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  STIS  H1821+643__G230M_E.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  STIS  H1821+643__G230M1687_E.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  STIS  H1821+643__G140M_E.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  STIS  H1821+643__E140M_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  STIS  H1821+643__G230M1933_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  STIS  H1821+643__G230Mmisc_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  STIS  H1821+643__G230M_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  STIS  H1821+643__G230M1687_c.fits
             H1821+643  275.48792   64.34353  0.29700     1992A&AS...96..389d  STIS  H1821+643__G140M_c.fits

           PKS2005-489  302.35625  -48.83175  0.07102     2002LEDA.........0P  FUSE  PKS2005-489lif2b.fits
           PKS2005-489  302.35625  -48.83175  0.07102     2002LEDA.........0P  FUSE  PKS2005-489sic1a.fits
           PKS2005-489  302.35625  -48.83175  0.07102     2002LEDA.........0P  FUSE  PKS2005-489sic2a.fits
           PKS2005-489  302.35625  -48.83175  0.07102     2002LEDA.........0P  FUSE  PKS2005-489lif1b.fits
           PKS2005-489  302.35625  -48.83175  0.07102     2002LEDA.........0P  FUSE  PKS2005-489lif2a.fits
           PKS2005-489  302.35625  -48.83175  0.07102     2002LEDA.........0P  FUSE  PKS2005-489sic1b.fits
           PKS2005-489  302.35625  -48.83175  0.07102     2002LEDA.........0P  FUSE  PKS2005-489sic2b.fits
           PKS2005-489  302.35625  -48.83175  0.07102     2002LEDA.........0P  FUSE  PKS2005-489lif1a.fits
           PKS2005-489  302.35625  -48.83175  0.07102     2002LEDA.........0P  FUSE  PKS2005-489lif2b_c.fits
           PKS2005-489  302.35625  -48.83175  0.07102     2002LEDA.........0P  FUSE  PKS2005-489sic1a_c.fits
           PKS2005-489  302.35625  -48.83175  0.07102     2002LEDA.........0P  FUSE  PKS2005-489sic2a_c.fits
           PKS2005-489  302.35625  -48.83175  0.07102     2002LEDA.........0P  FUSE  PKS2005-489lif1b_c.fits
           PKS2005-489  302.35625  -48.83175  0.07102     2002LEDA.........0P  FUSE  PKS2005-489lif2a_c.fits
           PKS2005-489  302.35625  -48.83175  0.07102     2002LEDA.........0P  FUSE  PKS2005-489sic1b_c.fits
           PKS2005-489  302.35625  -48.83175  0.07102     2002LEDA.........0P  FUSE  PKS2005-489sic2b_c.fits
           PKS2005-489  302.35625  -48.83175  0.07102     2002LEDA.........0P  FUSE  PKS2005-489lif1a_c.fits
           PKS2005-489  302.35625  -48.83175  0.07102     2002LEDA.........0P  STIS  PKS2005-48_G140M_F.fits
           PKS2005-489  302.35625  -48.83175  0.07102     2002LEDA.........0P  STIS  PKS2005-48_G140M_E.fits
           PKS2005-489  302.35625  -48.83175  0.07102     2002LEDA.........0P  STIS  PKS2005-48_G140M_c.fits

                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  FUSE  MRK509lif1b.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  FUSE  MRK509sic2a.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  FUSE  MRK509lif2b.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  FUSE  MRK509lif1a.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  FUSE  MRK509sic2b.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  FUSE  MRK509sic1b.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  FUSE  MRK509lif2a.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  FUSE  MRK509lif1b_c.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  FUSE  MRK509sic2a_c.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  FUSE  MRK509lif2b_c.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  FUSE  MRK509lif1a_c.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  FUSE  MRK509sic2b_c.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  FUSE  MRK509sic1b_c.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  FUSE  MRK509lif2a_c.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  GHRS  MRK509_GHRS_G160M_1219_F.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  GHRS  MRK509_GHRS_G160M_F.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  GHRS  MRK509_GHRS_G160M_1521_F.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  GHRS  MRK509_GHRS_G160M_1179_F.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  GHRS  MRK509_GHRS_G160M_1382_F.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  GHRS  MRK509_GHRS_G160M_1301_F.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  GHRS  MRK509_GHRS_G160M_1232_F.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  GHRS  MRK509_GHRS_G160M_1219_c.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  GHRS  MRK509_GHRS_G160M_c.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  GHRS  MRK509_GHRS_G160M_1521_c.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  GHRS  MRK509_GHRS_G160M_1179_c.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  GHRS  MRK509_GHRS_G160M_1382_c.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  GHRS  MRK509_GHRS_G160M_1301_c.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  GHRS  MRK509_GHRS_G160M_1232_c.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  STIS  MRK509_STI_E230M_F.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  STIS  MRK509_STI_E140M_F.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  STIS  MRK509_STI_E230M_E.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  STIS  MRK509_STI_E140M_E.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  STIS  MRK509_STI_E230M_c.fits
                MRK509  311.04067  -10.72347  0.03440     1995ApJS..100...69F  STIS  MRK509_STI_E140M_c.fits

           IR2121-1757  321.17363  -17.74608  0.11200     1998ApJS..119...41K  STIS  IR2121-175_E140M_F.fits
           IR2121-1757  321.17363  -17.74608  0.11200     1998ApJS..119...41K  STIS  IR2121-175_E140M_E.fits
           IR2121-1757  321.17363  -17.74608  0.11200     1998ApJS..119...41K  STIS  IR2121-175_E140M_c.fits

               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  FUSE  PHL1811sic1a.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  FUSE  PHL1811lif2b.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  FUSE  PHL1811lif1b.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  FUSE  PHL1811lif2a.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  FUSE  PHL1811lif1a.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  FUSE  PHL1811sic2b.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  FUSE  PHL1811sic1a_c.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  FUSE  PHL1811lif2b_c.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  FUSE  PHL1811lif1b_c.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  FUSE  PHL1811lif2a_c.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  FUSE  PHL1811lif1a_c.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  FUSE  PHL1811sic2b_c.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  STIS  PHL1811_ST_G230MB_F.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  STIS  PHL1811_ST_E140M_F.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  STIS  PHL1811_ST_G140L_F.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  STIS  PHL1811_ST_G230L_F.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  STIS  PHL1811_ST_G430L_F.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  STIS  PHL1811_ST_G230MB_E.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  STIS  PHL1811_ST_E140M_E.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  STIS  PHL1811_ST_G140L_E.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  STIS  PHL1811_ST_G230L_E.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  STIS  PHL1811_ST_G430L_E.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  STIS  PHL1811_ST_G230MB_c.fits
               PHL1811  328.75637   -9.37347  0.19000     2001ApJS..135..227B  STIS  PHL1811_ST_E140M_c.fits

           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  FUSE  PKS2155-304sic2b.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  FUSE  PKS2155-304lif1a.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  FUSE  PKS2155-304lif2a.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  FUSE  PKS2155-304sic1b.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  FUSE  PKS2155-304sic2a.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  FUSE  PKS2155-304lif1b.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  FUSE  PKS2155-304lif2b.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  FUSE  PKS2155-304sic1a.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  FUSE  PKS2155-304sic2b_c.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  FUSE  PKS2155-304lif1a_c.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  FUSE  PKS2155-304lif2a_c.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  FUSE  PKS2155-304sic1b_c.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  FUSE  PKS2155-304sic2a_c.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  FUSE  PKS2155-304lif1b_c.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  FUSE  PKS2155-304lif2b_c.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  FUSE  PKS2155-304sic1a_c.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G140L_1165_1726_F.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G140L_1165_F.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G140Llo_F.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G140L_1430_F.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G140Lhi_F.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_ECH-B_2594_F.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_ECH-B_F.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G160M_1223_1293_F.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G160Mhi_F.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G160Mlo_F.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G160Mmd_F.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G160M_1520_F.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G160M_1258_F.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G160M_1223_F.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G140L_1165_1726_c.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G140L_1165_c.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G140Llo_c.fits
           PKS2155-304  329.71662  -30.22561  0.11600     1993ApJ...411L..63F  GHRS  PKS2155-304_GHRS_G140L_1430_c.fits
